Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,SMA_20,SMA_50,Volume_SMA_20,Daily_Return,Cumulative_Return
2024-07-01 00:00:00-04:00,141.46093928903096,144.00794267014925,141.0251266902346,141.8192596435547,5144400,0.0,0.0,JNJ,,,,,
2024-07-02 00:00:00-04:00,141.8095679982498,142.50685043472572,141.1413525425001,141.4221954345703,5492000,0.0,0.0,JNJ,,,,-0.002799790451468609,0.9972002095485314
2024-07-03 00:00:00-04:00,141.58681294409243,142.02261072156253,140.17288995253926,141.09291076660156,3246200,0.0,0.0,JNJ,,,,-0.0023283803999570862,0.9948783481257855
2024-07-05 00:00:00-04:00,141.1703979660888,141.925784773107,139.9404672306349,141.8579864501953,4888500,0.0,0.0,JNJ,,,,0.005422495570024388,1.0002730715612107
2024-07-08 00:00:00-04:00,141.78049495453982,142.57462780386416,140.6667879146779,140.8895263671875,5260200,0.0,0.0,JNJ,,,,-0.006826969050119924,0.993444238259994
2024-07-09 00:00:00-04:00,141.07354329939938,142.48748112431292,140.5989993848958,142.41000366210938,5890400,0.0,0.0,JNJ,,,,0.010791982442748704,1.0041654710371457
2024-07-10 00:00:00-04:00,142.61336332223564,144.75363564456478,142.0516628268854,144.7148895263672,6093200,0.0,0.0,JNJ,,,,0.01618485924434432,1.0204177478439127
2024-07-11 00:00:00-04:00,144.86017059032613,145.82861669820852,143.9498288845463,144.97637939453125,6350400,0.0,0.0,JNJ,,,,0.001806931332497097,1.022261572644728
2024-07-12 00:00:00-04:00,145.26690459571745,146.11914183141937,144.5308909322654,145.15069580078125,5336400,0.0,0.0,JNJ,,,,0.0012023779803165269,1.0234907174497998
2024-07-15 00:00:00-04:00,145.34440555738385,145.50903963594027,144.17257916877918,144.53091430664062,6711400,0.0,0.0,JNJ,,,,-0.0042699174862466105,1.0191204965383498
2024-07-16 00:00:00-04:00,144.96671484546638,146.31285447983117,144.4534395388082,146.24505615234375,6469600,0.0,0.0,JNJ,,,,0.01186003599248231,1.031207302307971
2024-07-17 00:00:00-04:00,146.76802938051273,152.5206023616092,146.642126641641,151.63931274414062,13801400,0.0,0.0,JNJ,,,,0.03688505262138686,1.069243437917159
2024-07-18 00:00:00-04:00,150.690227650332,152.11384468056949,149.74113977862996,150.51589965820312,10166200,0.0,0.0,JNJ,,,,-0.007408455403863701,1.0613219955914757
