Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,SMA_20,SMA_50,Volume_SMA_20,Daily_Return,Cumulative_Return
2024-07-01 00:00:00-04:00,445.2463078469115,453.8900280472802,442.2691337894114,453.2549133300781,17662800,0.0,0.0,MSFT,,,,,
2024-07-02 00:00:00-04:00,449.75176594132466,456.0931308349297,449.6624240698802,455.7854919433594,13979800,0.0,0.0,MSFT,,,,0.005583124504241921,1.005583124504242
2024-07-03 00:00:00-04:00,454.70380374999445,457.5122579984809,454.39616484845857,457.26416015625,9932800,0.0,0.0,MSFT,,,,0.003244219570451845,1.0088454569564747
2024-07-05 00:00:00-04:00,456.1129790053472,464.78650009669735,455.4778642825478,464.00250244140625,16000300,0.0,0.0,MSFT,,,,0.014736213489493055,1.0237120189880904
2024-07-08 00:00:00-04:00,463.0002048353039,464.14147919648303,460.92611040198074,462.69256591796875,12962300,0.0,0.0,MSFT,,,,-0.002823123833481711,1.0208219531886635
2024-07-09 00:00:00-04:00,463.4467798855468,463.7742557192127,454.51525736098597,456.0435485839844,17207200,0.0,0.0,MSFT,,,,-0.014370270507357064,1.0061524655814937
2024-07-10 00:00:00-04:00,457.71075666628917,462.91087784219644,455.36869724486377,462.7024841308594,18196100,0.0,0.0,MSFT,,,,0.014601534365634494,1.0208438353847498
2024-07-11 00:00:00-04:00,459.457386639418,461.2436790661222,448.1143297880847,451.2403869628906,23111200,0.0,0.0,MSFT,,,,-0.02477206749710703,0.9955554229905931
2024-07-12 00:00:00-04:00,450.8731546278995,452.8877078833818,447.22116168053736,450.0990905761719,16324300,0.0,0.0,MSFT,,,,-0.0025292425494098936,0.9930374218544695
2024-07-15 00:00:00-04:00,449.85099950163277,453.7808911637112,447.99523247056425,450.5059814453125,14429400,0.0,0.0,MSFT,,,,0.0009040028688345192,0.993935130532686
2024-07-16 00:00:00-04:00,450.7640135601996,450.8433915449834,443.2615371548041,446.0997619628906,17175700,0.0,0.0,MSFT,,,,-0.009780601510075093,0.9842138470940813
2024-07-17 00:00:00-04:00,439.22249954002416,441.46531376189114,435.8384412822571,440.1454162597656,21778000,0.0,0.0,MSFT,,,,-0.013347565300024344,0.9710769885008049
2024-07-18 00:00:00-04:00,440.959204368169,441.2668432886357,431.09483113122303,437.0194091796875,20794800,0.0,0.0,MSFT,,,,-0.007102214324170575,0.9641801916032021
2024-07-19 00:00:00-04:00,429.80471086507333,437.7835460054657,428.7130742947466,433.7841796875,20940400,0.0,0.0,MSFT,,,,-0.007402942350455799,0.9570424212293122
2024-07-22 00:00:00-04:00,438.4286106688719,441.2172281155517,435.5705185548157,439.5698547363281,15808800,0.0,0.0,MSFT,,,,0.013337681086009523,0.9698071478294511
2024-07-23 00:00:00-04:00,440.52254806214466,444.9784061601368,439.7286470352855,441.46533203125,13107100,0.0,0.0,MSFT,,,,0.004312118482417082,0.9739890711559867
2024-07-24 00:00:00-04:00,437.0987963490377,438.12095826115956,424.3366274271562,425.63665771484375,26805800,0.0,0.0,MSFT,,,,-0.03585485239254482,0.939066836777737
2024-07-25 00:00:00-04:00,425.5374171635106,426.52980855641556,414.3333401430881,415.216552734375,29943800,0.0,0.0,MSFT,,,,-0.0244812207585976,0.9160773342395032
2024-07-26 00:00:00-04:00,415.0180872010169,425.6565240052853,414.0951402007918,422.0342712402344,23583800,0.0,0.0,MSFT,,,,0.016419669353164856,0.9311190211696445
2024-07-29 00:00:00-04:00,428.29625878283395,428.86192913835873,421.4686315229256,423.4831848144531,15125800,0.0,0.0,MSFT,444.4022872924805,,18243510.0,0.0034331656762396356,0.934315707033618
2024-07-30 00:00:00-04:00,424.4656455012434,425.7855127211385,414.18445497765873,419.7021789550781,32687600,0.0,0.0,MSFT,442.72465057373046,,18994750.0,-0.008928349447999029,0.9259738099064676
