Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,SMA_20,SMA_50,Volume_SMA_20,Daily_Return,Cumulative_Return
225.7265541171402,227.18143154067607,224.26170199000447,225.60696411132812,34765500,0.0,0.0,AAPL,218.02148513793946,,52589635.0,-0.00048558190836600623,1.0457303852765483
226.9920904114928,227.5401669123529,223.11571691317775,223.74351501464844,43695300,0.0,0.0,AAPL,218.38478088378906,,52204840.0,-0.008259714428674014,1.0370929509247768
224.86956599566977,227.42059644239848,223.5442228703079,226.04542541503906,38677300,0.0,0.0,AAPL,218.83978118896485,,52058640.0,0.01028816589495296,1.0477627352523773
225.9657045588355,226.48388737170686,223.1057623977585,226.3842315673828,30602200,0.0,0.0,AAPL,219.29778671264648,,51773160.0,0.0014988410038454525,1.0493331650022748
225.208374045966,228.0483972344343,224.10226151212836,227.23126220703125,35934600,0.0,0.0,AAPL,219.77027435302733,,51487700.0,0.00374156200625797,1.0532593101043537
227.12163896438045,229.05484595642545,224.88947977262964,225.6966552734375,38052200,0.0,0.0,AAPL,220.00279541015624,,50888495.0,-0.0067535026593108505,1.0461461205526201
229.294003797999,232.10411789712717,228.07827604001008,228.98507690429688,51906300,0.0,0.0,AAPL,220.58487091064453,,50358760.0,0.014570094655923738,1.0613885685529991
229.38367949051207,229.5929353752877,226.68316554604098,228.19784545898438,52990800,0.0,0.0,AAPL,221.0529342651367,,47729870.0,-0.003437915937384517,1.057739603877413
227.7494219919808,228.19784265919515,220.39526831044307,221.9896697998047,50190600,0.0,0.0,AAPL,221.73762435913085,,44261970.0,-0.0272052334529842,1.028963551021461
220.88356101217042,221.00313580397116,216.71819503548093,220.07640075683594,43840200,0.0,0.0,AAPL,222.4281768798828,,42970955.0,-0.008618730072864067,1.0200951919203913
220.85367082984084,224.6901757794695,220.744055533832,221.60104370117188,36615400,0.0,0.0,AAPL,223.0660629272461,,41625905.0,0.006927789345394286,1.0271621965222653
223.16553454066073,224.4510243839852,219.00018373655976,220.0465087890625,48423000,0.0,0.0,AAPL,223.45253524780273,,41689000.0,-0.007015016202747026,1.0199566370708124
220.04651885251477,220.49493955114087,215.95091475509392,220.13619995117188,67180000,0.0,0.0,AAPL,223.69767379760742,,42937920.0,0.000407600932198271,1.0203723723468843
218.15315521125123,220.70418549359823,215.97082401031443,219.3389892578125,51591000,0.0,0.0,AAPL,223.82622146606445,221.97193939208984,43616065.0,-0.003621442968199662,1.0166771519941034
220.6842723421212,222.3085524071335,217.126770108234,221.88006591796875,44587100,0.0,0.0,AAPL,223.89547805786134,222.09471984863282,43637655.0,0.011585157152198988,1.0284555165730052
221.72061131734026,222.7669363444001,219.05000630879996,221.9896697998047,37498200,0.0,0.0,AAPL,223.94779357910156,222.14961975097657,43414535.0,0.0004939780479265021,1.0289635510214612
222.7968456308755,223.25522582753553,221.13269713278441,221.7206268310547,36766600,0.0,0.0,AAPL,223.8371826171875,222.17365814208983,42932165.0,-0.0012119616601647953,1.0277164866479163
215.7815017768951,216.45912779468063,213.1706839207783,215.56228637695312,59357400,0.0,0.0,AAPL,223.35238723754884,221.97917572021484,43683025.0,-0.02777522570687141,0.9991714292685975
214.99425879157621,216.1402244248995,213.74863736172932,216.03060913085938,45519300,0.0,0.0,AAPL,222.89898071289062,221.76459716796876,43924600.0,0.0021725634932601157,1.0013421926393349
216.7879762232403,221.92990559819444,216.77800151948543,219.91697692871094,59894900,0.0,0.0,AAPL,222.60900115966797,221.6106265258789,45404395.0,0.017989894179752275,1.0193562327226375
224.20191472936153,229.01499812075548,223.84317512238368,228.0683135986328,66781300,0.0,0.0,AAPL,222.7320686340332,221.53408294677735,47005185.0,0.03706551801393787,1.0571391995292383
229.1644542640561,232.27352055331795,226.82267984404155,227.40065002441406,318679900,0.0,0.0,AAPL,222.9149253845215,221.55188201904298,60754415.0,-0.002927471877543386,1.0540444542519678
226.54367501316779,228.64628476177805,225.01903547850176,225.67672729492188,54146000,0.0,0.0,AAPL,222.89649047851563,221.47608001708986,61527850.0,-0.00758099297124748,1.0460537506529013
227.8490624720206,228.54662262661762,224.93929267987525,226.57354736328125,43556100,0.0,0.0,AAPL,222.90595626831055,221.34137329101563,62175545.0,0.003973914719116678,1.050210679049608
224.1420985437932,226.49383244586693,223.2352976856936,225.57705688476562,42308700,0.0,0.0,AAPL,222.82324600219727,221.1783755493164,62494250.0,-0.004398088347523976,1.0455917596996347
226.50380712846774,227.69960067739044,224.62042810744603,226.72303771972656,36636700,0.0,0.0,AAPL,222.87456512451172,221.15654418945311,62423475.0,0.0050802189317789015,1.0509035947521728
227.6597471643239,228.71603171782343,226.50380681299467,226.99208068847656,34026000,0.0,0.0,AAPL,222.7749153137207,221.2336569213867,61529460.0,0.001186659156722225,1.0521506591257177
229.23421467656505,232.18385314941406,228.84558136748996,232.18385314941406,54541900,0.0,0.0,AAPL,222.97421569824218,221.4120166015625,61607015.0,0.02287204225447259,1.0762154934593122
228.71603627902877,228.84557057238277,222.9562838134916,225.41763305664062,63285000,0.0,0.0,AAPL,223.14561386108397,221.46201934814454,62261735.0,-0.02914164788375384,1.0448528005018805
225.09874435066007,226.57355589970402,222.2388023482828,225.98562622070312,32880600,0.0,0.0,AAPL,223.44107513427736,221.50247985839843,61713755.0,0.0025197370603202707,1.0474855548258846
224.35137431302277,226.01552277761738,222.53775735368686,224.8795166015625,34044200,0.0,0.0,AAPL,223.60499877929686,221.6496160888672,61585195.0,-0.004894601650727859,1.0423585303001202
227.10169192907478,227.20134772512517,223.3449086623416,226.00555419921875,37245100,0.0,0.0,AAPL,223.9029510498047,221.84017517089845,61026300.0,0.005007292859186219,1.0475779247256038
223.7136221153256,224.8994562199718,220.55472780586587,220.91346740722656,39505400,0.0,0.0,AAPL,223.94181442260742,221.9195361328125,59642570.0,-0.022530803767342955,1.0239751520726108
223.51433484676548,225.18844291794565,222.46800969960725,224.97918701171875,31855700,0.0,0.0,AAPL,224.22382431030275,222.07463745117187,58655805.0,0.018404127426951078,1.0428205212533868
224.44104641791938,228.94521774486736,224.04245364435144,228.73594665527344,33591100,0.0,0.0,AAPL,224.56661834716797,222.29372619628907,58106005.0,0.016698254151656267,1.0602338033518384
226.98212047614993,228.6960967971132,226.3742566041183,228.23770141601562,28183500,0.0,0.0,AAPL,224.8790199279785,222.4375555419922,57640270.0,-0.002178255086458747,1.0579243436768517
228.4968150773993,228.60643037956845,226.54367384020586,226.75294494628906,31759200,0.0,0.0,AAPL,225.13063583374023,222.62574310302733,57389900.0,-0.006505307670533589,1.0510422203290866
227.89890830734765,230.91829362955485,227.79926770980506,230.48980712890625,39882100,0.0,0.0,AAPL,225.87701187133788,222.85880767822266,56416135.0,0.01647988379380183,1.0683632739824893
232.79170373632726,236.65811760908664,231.5560417756155,233.03086853027344,64751400,0.0,0.0,AAPL,226.7270248413086,223.3535076904297,57377740.0,0.011024615070921673,1.0801415678340558
230.78874694170784,231.3069145139278,229.0349022193022,230.96810913085938,34082200,0.0,0.0,AAPL,227.27958145141602,223.84756286621095,56087105.0,-0.008851871910463549,1.0705802930304213
232.6123377292532,233.0308799404877,229.71254238803704,231.33682250976562,32993800,0.0,0.0,AAPL,227.44300689697266,224.29743286132813,54397730.0,0.0015963822031264119,1.0722893483572329
235.35269346424636,235.35269346424636,233.19029643777657,234.1768341064453,46431500,0.0,0.0,AAPL,227.7818161010742,224.73462829589843,40785310.0,0.012276522024762482,1.0854533321592588
233.6287538470191,236.0203561309456,233.6287538470191,235.65164184570312,36254500,0.0,0.0,AAPL,228.2805618286133,225.14299255371094,39890735.0,0.006297837891972913,1.0922893412844996
233.07072804715946,235.3925683333293,231.7852533575211,235.03382873535156,38846600,0.0,0.0,AAPL,228.7035758972168,225.50830841064453,39655260.0,-0.002621722070394461,1.0894256622111975
233.26006870913344,234.31635331873264,226.96219904424217,229.95169067382812,52287000,0.0,0.0,AAPL,228.92230758666992,225.69744354248047,40154175.0,-0.021623006734260097,1.065869003780729
229.17441473320775,230.0114839114603,227.60992208421712,229.76235961914062,31109500,0.0,0.0,AAPL,229.07427368164062,225.8738235473633,39877815.0,-0.0008233514358285676,1.064991419006061
228.93527772998817,232.4030838122294,228.7658750265385,230.59942626953125,38802300,0.0,0.0,AAPL,229.25464096069337,226.0071551513672,40116630.0,0.003643184426631807,1.0688713791582805
232.50273684103132,233.9077863541258,231.73542973016842,232.5824432373047,36087100,0.0,0.0,AAPL,229.2745704650879,226.15364013671876,39193890.0,0.008599401134049778,1.0780630329083676
232.28350596136286,233.50919327337175,231.50623935322642,232.85150146484375,35417200,0.0,0.0,AAPL,229.64626388549806,226.30869537353516,37800500.0,0.0011568294828880887,1.0793101680092478
231.79520878623467,232.65219696606212,228.74592985962587,229.29400634765625,47070900,0.0,0.0,AAPL,229.8116828918457,226.380244140625,38510015.0,-0.015277956529408998,1.0628205141806535
228.53666090957242,229.02495000446748,224.5805658660821,225.11868286132812,64370100,0.0,0.0,AAPL,229.823641204834,226.370478515625,40026310.0,-0.018209475044007384,1.0434671105514217
220.1959740256502,224.56063636026596,219.4984290694042,222.12918090820312,65276700,0.0,0.0,AAPL,229.62982254028321,226.3381918334961,41427890.0,-0.013279670594761428,1.0296102110468313
220.21591416091667,222.0095968952219,218.94039900502227,221.23233032226562,44944500,0.0,0.0,AAPL,229.64576568603516,226.2419299316406,41699845.0,-0.004037518088666259,1.0254531411954542
221.02308305755813,223.1655459656629,220.36539125313263,222.66729736328125,28111300,0.0,0.0,AAPL,229.5301712036133,226.1675912475586,41512625.0,0.006486244749695169,1.0321044812485916
221.83023455712816,225.27812143912794,220.41521040716108,221.93984985351562,54561100,0.0,0.0,AAPL,229.19036636352538,226.06176300048827,42561125.0,-0.00326697058068115,1.0287326262721632
223.8431738287627,227.081789771112,223.7833864288354,226.6831817626953,42137700,0.0,0.0,AAPL,229.11264038085938,226.08149353027343,43258835.0,0.021372150662940292,1.0507188549527342
226.6233197345054,228.10973956989392,225.8651541338214,226.41383361816406,38328800,0.25,0.0,AAPL,229.09568481445314,226.03006866455078,43587315.0,-0.0011882140635083305,1.049470376032486
224.4585504714927,225.15686291743452,220.96697301971395,223.69039916992188,42005600,0.0,0.0,AAPL,228.7557144165039,225.93991973876953,43693490.0,-0.012028569123718524,1.0368467490710842
224.00963641496367,225.04712701721013,222.82249764582772,223.69039916992188,40398300,0.0,0.0,AAPL,228.28869094848633,225.97393432617187,42475835.0,0.0,1.0368467490710842
223.4709176605461,226.10456392944064,222.2239257676591,224.5782470703125,48566200,0.0,0.0,AAPL,227.96919784545898,226.0639712524414,43200035.0,0.003969092565820009,1.040962089794717
224.47849544461576,228.31922131738446,224.45853931227538,227.67079162597656,44923900,0.0,0.0,AAPL,227.78589630126953,226.1853662109375,43796540.0,0.013770454601045312,1.0552966109936444
225.8551667084814,226.3739196007606,223.73030286311794,224.4585418701172,47923700,0.0,0.0,AAPL,227.29998168945312,226.2736068725586,43871150.0,-0.014109186922565575,1.0404072338503851
224.70792952115227,229.18712968944305,224.62812021676072,227.4712677001953,44686000,0.0,0.0,AAPL,226.89096298217774,226.42030822753907,44292725.0,0.013422192824461332,1.0543717803590895
226.43377721041003,229.60613257977118,226.11455519341968,227.73065185546875,36211800,0.0,0.0,AAPL,226.5258041381836,226.58814147949218,44160985.0,0.0011402941474583095,1.0555740743294781
227.51117324017346,229.37666823104936,225.34639715216647,228.44891357421875,35169600,0.0,0.0,AAPL,226.45066528320314,226.71951843261718,43305115.0,0.00315399667501004,1.05890335145014
228.3292117939797,229.60613029336434,225.16684213362325,227.97007751464844,42108300,0.0,0.0,AAPL,226.3610511779785,226.83912658691406,43855055.0,-0.002096031239889218,1.056683856945477
227.51117639639193,230.16477882059493,227.51117639639193,229.3168182373047,38168300,0.0,0.0,AAPL,226.2969207763672,226.99105041503907,43823355.0,0.005907532854041886,1.0629262515467182
230.9030055193102,232.68869124314412,229.1871434272115,232.30960083007812,90152800,0.0,0.0,AAPL,226.28327865600585,227.32599670410156,46526640.0,0.013050863934787493,1.0767983574283682
232.76849125195545,235.00310615337486,232.76849125195545,234.49432373046875,45986200,0.0,0.0,AAPL,226.36541976928712,227.69527099609374,47055090.0,0.009404359064732137,1.0869249558219383
233.9057547855541,235.12282010257627,233.24733940643014,234.36463928222656,33498400,0.0,0.0,AAPL,226.61895141601562,227.98422424316405,46376465.0,-0.0005530387524059766,1.0863238442004115
234.24492549364632,237.2377059705746,233.40695061340287,236.7588653564453,28481400,0.0,0.0,AAPL,227.2009605407715,228.1580352783203,44582030.0,0.010215816180936699,1.0974215289057314
236.69901868412032,240.21053691361496,236.58928278806928,239.013427734375,48137100,0.0,0.0,AAPL,228.04517288208007,228.39029083251953,43725050.0,0.009522610165137335,1.1078718463123296
239.232908507596,242.1758064568113,238.32509471728144,242.06607055664062,38861000,0.0,0.0,AAPL,229.08685989379882,228.7180776977539,43420875.0,0.01277184654938357,1.122021415529813
242.28553892887177,243.5225604021956,240.66944226019712,242.42520141601562,44383900,0.0,0.0,AAPL,230.07475509643555,229.0351107788086,44234505.0,0.0014836067630179528,1.1236860540901439
243.40284992887905,243.95151419061432,241.54732536132988,242.4551239013672,40033900,0.0,0.0,AAPL,231.10051879882812,229.37267211914062,43508145.0,0.00012342976380663728,1.123824750394393
242.32543882662802,244.04130085085734,241.49743440151175,242.25559997558594,36870600,0.0,0.0,AAPL,231.87913970947267,229.6833233642578,43244790.0,-0.0008229313638362656,1.122899919759838
241.24804586880077,246.64503053466012,241.16823655952678,246.1562042236328,44649200,0.0,0.0,AAPL,232.8662582397461,230.06660583496094,43560810.0,0.01610119331994797,1.1409799484468452
246.2958646584201,247.612695417372,244.7495916510093,247.1737518310547,36914800,0.0,0.0,AAPL,234.04042587280273,230.36640380859376,43306270.0,0.004133747555261413,1.1456964715193396
247.3632990378159,250.19646101706442,245.66737785476369,245.89683532714844,45205800,0.0,0.0,AAPL,235.15074768066407,230.77598785400392,43546645.0,-0.005166068380832889,1.1397777252037917
246.2958641332418,248.1414182384854,245.08876927344312,247.36329650878906,32777500,0.0,0.0,AAPL,236.29000015258788,231.20354125976561,42757210.0,0.005963725314681589,1.1465750464766997
247.223631137632,248.69007959411312,245.647431564018,247.5328826904297,33155300,0.0,0.0,AAPL,237.28310470581056,231.65660858154297,42168780.0,0.0006855753623682403,1.1473611100796703
247.3932343641577,250.77507595019196,247.05404098232512,250.43588256835938,51694800,0.0,0.0,AAPL,238.58197174072265,232.1452151489258,42357335.0,0.011727734296862025,1.1608170563212374
249.47818331943677,253.21915892963332,249.1789022262073,252.8699951171875,51356400,0.0,0.0,AAPL,239.85190811157227,232.784345703125,42690855.0,0.0097195039459399,1.172099622280666
251.55318925842403,253.66808268004456,247.14382766353577,247.4530792236328,56774100,0.0,0.0,AAPL,240.83802947998046,233.23382354736327,43718970.0,-0.021421742389975296,1.1469912061167824
246.90440599607692,251.3935770141874,246.49538898335234,249.1888885498047,60882300,0.0,0.0,AAPL,241.87502822875976,233.6428823852539,45004605.0,0.007014700854068412,1.1550370063099387
247.44310326755718,254.3863612366688,245.09876750312787,253.87759399414062,147495300,0.0,0.0,AAPL,243.17040405273437,234.1556802368164,50273955.0,0.01881586884400277,1.1767700311306362
254.15691915529422,255.03479114956258,252.8400883307868,254.6557159423828,40858800,0.0,0.0,AAPL,244.43734893798828,234.7137356567383,50408480.0,0.003064949277328255,1.1803767715871316
254.87518901917565,257.58862955018265,254.67565812568793,257.57867431640625,23234700,0.0,0.0,AAPL,245.7008026123047,235.2555130004883,47062575.0,0.011478078798297098,1.1939252291830882
257.56867823862046,259.47408555117545,257.0100282923795,258.39666748046875,27237100,0.0,0.0,AAPL,246.8959197998047,235.76282897949218,46125120.0,0.0031757022052907313,1.197716780166357
257.20952960207876,258.0774615569102,252.4510193654514,254.9749298095703,42355300,0.0,0.0,AAPL,247.9264343261719,236.2429653930664,46567965.0,-0.013242189631401002,1.1818563874386832
251.62300520062965,252.88995321263158,250.14657107718884,251.59307861328125,35557500,0.0,0.0,AAPL,248.66814498901368,236.64809051513672,46921770.0,-0.013263465544690267,1.166180875965118
251.83251072711272,252.67048563095815,248.82974448856297,249.81736755371094,39480700,0.0,0.0,AAPL,249.20834197998047,236.96090118408202,46488950.0,-0.007057869275886253,1.1579501237905176
248.3309608077005,248.5005651105234,241.23808511721737,243.26319885253906,55740700,0.0,0.0,AAPL,249.2681983947754,237.11313232421875,47332935.0,-0.02623584086788011,1.1275703286098075
242.7743682861328,243.5923870862029,241.3079045417172,242.7743682861328,40244100,0.0,0.0,AAPL,249.28565673828126,237.26794311523437,47125945.0,-0.0020094719164758246,1.1253045077006147
243.72207367593157,246.73481040856498,242.61474424512696,244.41041564941406,45045600,0.0,0.0,AAPL,249.3834213256836,237.5571176147461,47376530.0,0.006738962497692569,1.1328878925764936
242.3952722906863,244.9590949760797,240.76920518354387,241.62713623046875,40856000,0.0,0.0,AAPL,249.35199813842775,237.79441314697266,47575800.0,-0.011387728348441928,1.1199868730065936
241.33782978685954,243.12353076570005,239.47233471944105,242.11595153808594,37628900,0.0,0.0,AAPL,249.14998550415038,238.02474365234374,47224785.0,0.0020230149446085477,1.1222526231884513
239.43242868693397,239.58207685657038,232.43930319937854,236.28004455566406,61710900,0.0,0.0,AAPL,248.60530014038085,238.09869567871092,48464590.0,-0.024103769063327785,1.095202105128403
232.96802072299363,234.10527676213235,229.16719172961072,233.83592224121094,49630700,0.0,0.0,AAPL,248.00225448608398,238.11838409423828,48685835.0,-0.010344175781113574,1.0838731420371093
234.1850763475817,235.55177458449063,231.9105643637605,232.71861267089844,39435300,0.0,0.0,AAPL,247.27002029418946,238.1868762207031,49018725.0,-0.004778177619604307,1.0786942036473373
234.07533889356793,238.38495013235746,233.86583756026477,237.2975616455078,39832000,0.0,0.0,AAPL,246.75825424194335,238.43045379638673,49352560.0,0.01967590353885762,1.099918486746227
236.77883010316478,237.4372302632713,227.4812511099753,227.710693359375,71759100,0.0,0.0,AAPL,245.62199478149415,238.54208404541015,50355775.0,-0.040400197202423715,1.055481562975088
231.5614090278119,231.73099810398455,227.93016912923343,229.4265594482422,68488300,0.0,0.0,AAPL,244.44982299804687,238.70596862792968,51212370.0,0.007535289904717857,1.06343492254119
223.46094530610958,223.87993275191027,218.85206818023312,222.10421752929688,98070400,0.0,0.0,AAPL,243.18237991333007,238.69470703125,53277185.0,-0.03191584242275669,1.029494501126509
219.26108010259503,223.58066200952604,219.26108010259503,223.29136657714844,64126500,0.0,0.0,AAPL,241.88750381469725,238.72173736572265,53439395.0,0.005345009028002723,1.0349971585293094
224.19918327232872,226.4836658384098,221.76505253825962,223.1217803955078,60234800,0.0,0.0,AAPL,240.34971313476564,238.6505093383789,49076370.0,-0.0007594838270741366,1.0342110949263388
224.23906824814947,225.08702882156655,220.877182986192,222.24388122558594,54697900,0.0,0.0,AAPL,238.72912139892577,238.56711029052735,49768325.0,-0.003934618881068941,1.0301418684252306
223.4809115633434,231.59133678218907,223.44099929694335,229.30685424804688,94863400,0.0,0.0,AAPL,237.3155303955078,238.67943939208985,53349760.0,0.03178028111960374,1.0628800665968583
230.2944737209622,239.61199368769647,230.25456145518996,237.68663024902344,75707600,0.0,0.0,AAPL,236.28002853393554,238.9593640136719,55773285.0,0.03654394033905306,1.1017218923381427
233.55658589116152,239.28277807440017,233.446849997024,238.7839813232422,45486100,0.0,0.0,AAPL,235.47048110961913,239.24347869873046,55929825.0,0.004616797642631676,1.1068083193735252
238.09563705158317,240.21053038482776,236.63915907674937,237.0182342529297,55658300,0.0,0.0,AAPL,234.74173889160156,239.43042755126953,56934865.0,-0.007394746751969938,1.0986237521487845
246.59515764263173,246.59515764263173,232.87824601959832,235.4320831298828,101075100,0.0,0.0,AAPL,234.02247467041016,239.64989837646485,60014585.0,-0.006692105896604739,1.0912716456588796
229.4365345420127,231.27210292869276,225.1568499027089,227.46128845214844,73063300,0.0,0.0,AAPL,233.2323791503906,239.6496987915039,60880715.0,-0.033856025787857735,1.0543255246818946
226.70312948058964,232.5689843025687,226.10456727432145,232.23977661132812,45067300,0.0,0.0,AAPL,232.70564956665038,239.73988128662108,61121875.0,0.02100791827786086,1.0764747091426745
227.98006230899622,232.11009917003332,227.7206934550818,231.91058349609375,39620300,0.0,0.0,AAPL,232.08065795898438,239.8091146850586,60850610.0,-0.001417470857222325,1.0749488376139278
230.7334042435517,233.23737378273856,229.875473186273,232.6587677001953,29925300,0.0,0.0,AAPL,231.6322395324707,239.90288848876952,60304075.0,0.0032261753337108345,1.078416811038839
232.04025529180169,233.43688010961284,226.71309440770742,227.08221435546875,39707200,0.0,0.0,AAPL,230.88055267333985,239.8581964111328,60407990.0,-0.023968808052454382,1.052568445494509
229.26935130196645,230.2880044885276,226.90244480659103,227.3518524169922,33115600,0.25,0.0,AAPL,230.43414306640625,239.75904144287108,58978225.0,0.001187402819233352,1.0538182682341253
227.90114370319637,234.92193591818142,227.83124330015124,232.3153533935547,53718400,0.0,0.0,AAPL,230.35811462402344,239.7154620361328,59182610.0,0.021831803540614203,1.076825021633723
230.89721134547665,236.64967765066982,230.377888084301,236.55978393554688,45243300,0.0,0.0,AAPL,230.55017318725587,239.75936492919922,59473010.0,0.018270124983095215,1.0964987493638954
236.5997394445533,242.02262084431055,235.2614980047627,241.21368408203125,53614100,0.0,0.0,AAPL,230.74597930908203,239.84846130371093,60162115.0,0.019673251594414687,1.1180704451330923
240.93404435379279,245.22841586050225,240.67439035154717,244.2796630859375,40896200,0.0,0.0,AAPL,231.57442779541014,239.9537860107422,58618970.0,0.012710634620810346,1.1322818300415058
243.83025306858283,244.85890295305822,241.52328070167576,244.14984130859375,48822500,0.0,0.0,AAPL,232.31059188842772,239.99546142578126,57635680.0,-0.0005314473407393994,1.1316800818739627
244.33958470767533,245.68780753699892,242.84154918255663,244.54930114746094,32204200,0.0,0.0,AAPL,233.43284606933594,240.03794342041016,54342370.0,0.0016361257362533799,1.1335316527811221
244.61922281669615,246.4568094488268,243.9700649298591,245.508056640625,32316900,0.0,0.0,AAPL,234.54368057250977,240.0990020751953,52751890.0,0.003920499828318658,1.1379756634312443
