Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,SMA_20,SMA_50,Volume_SMA_20,Daily_Return,Cumulative_Return
2024-07-01 00:00:00-04:00,211.10273143743845,216.4974998735104,210.933524598722,215.7410430908203,60402900,0.0,0.0,AAPL,,,,,
2024-07-02 00:00:00-04:00,215.1438424446849,219.35416325375095,214.09874221485333,219.2446746826172,58046200,0.0,0.0,AAPL,,,,0.01623998633547874,1.0162399863354787
2024-07-03 00:00:00-04:00,218.97591935149836,220.51870727539062,218.01043340115498,220.51870727539062,37369800,0.0,0.0,AAPL,,,,0.0058110081561513205,1.0221453651846812
2024-07-05 00:00:00-04:00,220.61823649717394,225.39589603978789,220.61823649717394,225.28640747070312,60412400,0.0,0.0,AAPL,,,,0.021620388828773818,1.044244545419503
2024-07-08 00:00:00-04:00,226.0329238568709,226.78939588229815,222.21080217009418,226.75953674316406,59085900,0.0,0.0,AAPL,,,,0.0065389176781671665,1.0510727745378763
2024-07-09 00:00:00-04:00,226.8690002119573,228.33215871662,225.3162642938077,227.61550903320312,48076100,0.0,0.0,AAPL,,,,0.0037748017231511444,1.0550403658583591
2024-07-10 00:00:00-04:00,228.23262994836378,231.9950331368443,228.1828596567971,231.89549255371094,62627700,0.0,0.0,AAPL,,,,0.018803567202810845,1.0748788882794549
2024-07-11 00:00:00-04:00,230.31290687462652,231.30825199534104,224.7190721562944,226.5106964111328,64710600,0.0,0.0,AAPL,,,,-0.023220788309763818,1.0499193531560833
2024-07-12 00:00:00-04:00,227.85437336829477,231.55705794741596,227.61548510301753,229.46682739257812,53046500,0.0,0.0,AAPL,,,,0.013050734593476943,1.0636215719786783
2024-07-15 00:00:00-04:00,235.37920328245679,236.12571210202407,232.00498402552307,233.3088836669922,62631300,0.0,0.0,AAPL,,,,0.016743406086497048,1.0814302198806758
2024-07-16 00:00:00-04:00,233.90609879782943,235.17019132901206,231.2485291999769,233.72694396972656,43234300,0.0,0.0,AAPL,,,,0.001791874772034241,1.0833680074093954
2024-07-17 00:00:00-04:00,228.3819445580284,230.38259805534622,225.58502708071103,227.81460571289062,57345900,0.0,0.0,AAPL,,,,-0.02529592077155529,1.0559632161275296
2024-07-18 00:00:00-04:00,229.20805491946456,229.3673137711516,221.2353466054131,223.13644409179688,66034600,0.0,0.0,AAPL,,,,-0.02053495036656927,1.034279063895428
2024-07-19 00:00:00-04:00,223.77350488950745,225.7442840425332,222.24066484667273,223.265869140625,49151500,0.0,0.0,AAPL,,,,0.0005800264916602238,1.034878973152257
2024-07-22 00:00:00-04:00,225.95328613844396,226.7197061195605,222.0515351611177,222.91749572753906,48201800,0.0,0.0,AAPL,,,,-0.001560352302960033,1.033264197363214
2024-07-23 00:00:00-04:00,223.32558043665784,225.88362469345716,221.6434447483752,223.9626007080078,39960300,0.0,0.0,AAPL,,,,0.0046883039711971275,1.0381084540030077
2024-07-24 00:00:00-04:00,222.9572958470105,223.75357494115906,216.1192800710717,217.522705078125,61777600,0.0,0.0,AAPL,,,,-0.028754334918082436,1.0082583358353123
2024-07-25 00:00:00-04:00,217.91088420998827,219.8219600686179,213.62094948036474,216.47760009765625,51391200,0.0,0.0,AAPL,,,,-0.004804578814397331,1.0034140791955184
2024-07-26 00:00:00-04:00,217.6819649471348,218.46829606182757,215.0044842643322,216.94541931152344,41601300,0.0,0.0,AAPL,,,,0.0021610513681606935,1.0055825085641956
2024-07-29 00:00:00-04:00,215.95008057489312,218.27918447457574,214.74570631572197,217.22412109375,36311800,0.0,0.0,AAPL,223.96707916259766,,53070985.0,0.0012846631337550818,1.006874343340897
2024-07-30 00:00:00-04:00,218.16969337819762,219.30438617677734,215.11397665237357,217.78150939941406,41643800,0.0,0.0,AAPL,224.06910247802733,,52133030.0,0.002565959539196472,1.009457942166965
2024-07-31 00:00:00-04:00,220.40921389598267,222.77814001369308,219.60298682237814,221.04623413085938,50036300,0.0,0.0,AAPL,224.15918045043946,,51732535.0,0.014990826082749598,1.0245905506158401
2024-08-01 00:00:00-04:00,223.32558576007955,223.43507433375405,216.00980804268707,217.34356689453125,62501000,0.0,0.0,AAPL,224.00042343139648,,52989095.0,-0.016750646084909726,1.0074279969205315
2024-08-02 00:00:00-04:00,218.12987665236415,224.54986481713928,216.69659243938975,218.83657836914062,105568600,0.0,0.0,AAPL,223.67793197631835,,55246905.0,0.006869361241935712,1.0143483837566183
2024-08-05 00:00:00-04:00,198.16324716744046,212.506173331003,195.0876345333798,208.29586791992188,119548600,0.0,0.0,AAPL,222.75474853515624,,58270040.0,-0.048167041030217295,0.9654902235372786
2024-08-06 00:00:00-04:00,204.34434168651262,209.01251239840335,200.13403637997632,206.26535034179688,69660500,0.0,0.0,AAPL,221.68724060058594,,59349260.0,-0.00974823743937936,0.9560783955928378
2024-08-07 00:00:00-04:00,205.9369016050796,212.64553325809877,205.4292810556757,208.84332275390625,63516400,0.0,0.0,AAPL,220.5346321105957,,59393695.0,0.012498329980471734,0.968027778868157
2024-08-08 00:00:00-04:00,212.1179963940502,213.2029189157903,207.85792055043288,212.3170623779297,47161100,0.0,0.0,AAPL,219.82495040893554,,58516220.0,0.01663323288586427,0.984129210354057
2024-08-09 00:00:00-04:00,211.11270086651854,215.77090862412464,210.98330114399806,215.23342895507812,42201600,0.0,0.0,AAPL,219.11328048706054,,57973975.0,0.013735903014507667,0.9976471137412243
2024-08-12 00:00:00-04:00,215.31315848368175,218.7410960979999,214.8448035806853,216.76803588867188,38028100,0.25,0.0,AAPL,218.28623809814454,,56743815.0,0.007129965549701023,1.004760303292958
2024-08-13 00:00:00-04:00,218.2428407360094,221.11275746457662,218.2428407360094,220.49493408203125,44155300,0.0,0.0,AAPL,217.62463760375977,,56789865.0,0.017193024691488423,1.0220351719965013
2024-08-14 00:00:00-04:00,219.7973936824548,222.24876826808693,218.93043078284688,220.943359375,41960600,0.0,0.0,AAPL,217.28107528686525,,56020600.0,0.0020337215221548632,1.0241137069221897
2024-08-15 00:00:00-04:00,223.81327127421198,224.56064415441705,221.97970491871703,223.93284606933594,46414000,0.0,0.0,AAPL,217.32089538574218,,55039570.0,0.013530556893823542,1.0379705356994449
2024-08-16 00:00:00-04:00,223.1356500786779,226.03546056539557,222.86659157853387,225.25819396972656,44340200,0.0,0.0,AAPL,217.42051162719727,,54799005.0,0.0059185060327426875,1.0441137705767911
2024-08-19 00:00:00-04:00,224.92933693390268,225.19839542072495,222.2587166767679,225.09873962402344,40687800,0.0,0.0,AAPL,217.5295738220215,,54423305.0,-0.0007078736755057324,1.0433746699243667
2024-08-20 00:00:00-04:00,224.9791698204466,226.3742597731608,224.66028342820331,225.71656799316406,30299000,0.0,0.0,AAPL,217.6172721862793,,53940240.0,0.002744699371362902,1.046238419725004
2024-08-21 00:00:00-04:00,225.7265541171402,227.18143154067607,224.26170199000447,225.60696411132812,34765500,0.0,0.0,AAPL,218.02148513793946,,52589635.0,-0.00048558190836600623,1.0457303852765483
2024-08-22 00:00:00-04:00,226.9920904114928,227.5401669123529,223.11571691317775,223.74351501464844,43695300,0.0,0.0,AAPL,218.38478088378906,,52204840.0,-0.008259714428674014,1.0370929509247768
2024-08-23 00:00:00-04:00,224.86956599566977,227.42059644239848,223.5442228703079,226.04542541503906,38677300,0.0,0.0,AAPL,218.83978118896485,,52058640.0,0.01028816589495296,1.0477627352523773
2024-08-26 00:00:00-04:00,225.9657045588355,226.48388737170686,223.1057623977585,226.3842315673828,30602200,0.0,0.0,AAPL,219.29778671264648,,51773160.0,0.0014988410038454525,1.0493331650022748
2024-08-27 00:00:00-04:00,225.208374045966,228.0483972344343,224.10226151212836,227.23126220703125,35934600,0.0,0.0,AAPL,219.77027435302733,,51487700.0,0.00374156200625797,1.0532593101043537
2024-08-28 00:00:00-04:00,227.12163896438045,229.05484595642545,224.88947977262964,225.6966552734375,38052200,0.0,0.0,AAPL,220.00279541015624,,50888495.0,-0.0067535026593108505,1.0461461205526201
2024-08-29 00:00:00-04:00,229.294003797999,232.10411789712717,228.07827604001008,228.98507690429688,51906300,0.0,0.0,AAPL,220.58487091064453,,50358760.0,0.014570094655923738,1.0613885685529991
2024-08-30 00:00:00-04:00,229.38367949051207,229.5929353752877,226.68316554604098,228.19784545898438,52990800,0.0,0.0,AAPL,221.0529342651367,,47729870.0,-0.003437915937384517,1.057739603877413
2024-09-03 00:00:00-04:00,227.7494219919808,228.19784265919515,220.39526831044307,221.9896697998047,50190600,0.0,0.0,AAPL,221.73762435913085,,44261970.0,-0.0272052334529842,1.028963551021461
2024-09-04 00:00:00-04:00,220.88356101217042,221.00313580397116,216.71819503548093,220.07640075683594,43840200,0.0,0.0,AAPL,222.4281768798828,,42970955.0,-0.008618730072864067,1.0200951919203913
2024-09-05 00:00:00-04:00,220.85367082984084,224.6901757794695,220.744055533832,221.60104370117188,36615400,0.0,0.0,AAPL,223.0660629272461,,41625905.0,0.006927789345394286,1.0271621965222653
2024-09-06 00:00:00-04:00,223.16553454066073,224.4510243839852,219.00018373655976,220.0465087890625,48423000,0.0,0.0,AAPL,223.45253524780273,,41689000.0,-0.007015016202747026,1.0199566370708124
2024-09-09 00:00:00-04:00,220.04651885251477,220.49493955114087,215.95091475509392,220.13619995117188,67180000,0.0,0.0,AAPL,223.69767379760742,,42937920.0,0.000407600932198271,1.0203723723468843
2024-09-10 00:00:00-04:00,218.15315521125123,220.70418549359823,215.97082401031443,219.3389892578125,51591000,0.0,0.0,AAPL,223.82622146606445,221.97193939208984,43616065.0,-0.003621442968199662,1.0166771519941034
2024-09-11 00:00:00-04:00,220.6842723421212,222.3085524071335,217.126770108234,221.88006591796875,44587100,0.0,0.0,AAPL,223.89547805786134,222.09471984863282,43637655.0,0.011585157152198988,1.0284555165730052
2024-09-12 00:00:00-04:00,221.72061131734026,222.7669363444001,219.05000630879996,221.9896697998047,37498200,0.0,0.0,AAPL,223.94779357910156,222.14961975097657,43414535.0,0.0004939780479265021,1.0289635510214612
2024-09-13 00:00:00-04:00,222.7968456308755,223.25522582753553,221.13269713278441,221.7206268310547,36766600,0.0,0.0,AAPL,223.8371826171875,222.17365814208983,42932165.0,-0.0012119616601647953,1.0277164866479163
2024-09-16 00:00:00-04:00,215.7815017768951,216.45912779468063,213.1706839207783,215.56228637695312,59357400,0.0,0.0,AAPL,223.35238723754884,221.97917572021484,43683025.0,-0.02777522570687141,0.9991714292685975
2024-09-17 00:00:00-04:00,214.99425879157621,216.1402244248995,213.74863736172932,216.03060913085938,45519300,0.0,0.0,AAPL,222.89898071289062,221.76459716796876,43924600.0,0.0021725634932601157,1.0013421926393349
2024-09-18 00:00:00-04:00,216.7879762232403,221.92990559819444,216.77800151948543,219.91697692871094,59894900,0.0,0.0,AAPL,222.60900115966797,221.6106265258789,45404395.0,0.017989894179752275,1.0193562327226375
