Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,SMA_20,SMA_50,Volume_SMA_20,Daily_Return,Cumulative_Return
2024-07-01 00:00:00-04:00,159.23926791605354,160.2234216983209,156.86573874541642,157.1648406982422,4508000,0.0,0.0,PEP,,,,,
2024-07-02 00:00:00-04:00,157.75339169445408,158.68929984438486,156.6148727539091,157.83058166503906,4650800,0.0,0.0,PEP,,,,0.004235940836634811,1.0042359408366348
2024-07-03 00:00:00-04:00,157.1937854627284,158.3612635987818,156.2675352016701,156.88504028320312,2879600,0.0,0.0,PEP,,,,-0.00599086293581963,0.9982197009598587
2024-07-05 00:00:00-04:00,156.92362949735988,158.7375571338013,156.75960631868972,158.61212158203125,4208200,0.0,0.0,PEP,,,,0.01100857861087623,1.0092086810088006
2024-07-08 00:00:00-04:00,157.328854008858,157.9946046220993,156.22892269382325,156.42189025878906,5268800,0.0,0.0,PEP,,,,-0.013808725975016034,0.9952727948811426
2024-07-09 00:00:00-04:00,156.4894560202421,156.84644679493388,155.82370532609986,156.2096405029297,5801200,0.0,0.0,PEP,,,,-0.0013569057087100544,0.9939223035440445
2024-07-10 00:00:00-04:00,156.15173325617155,158.0139063345255,155.01321431325132,157.84022521972656,7372300,0.0,0.0,PEP,,,,0.010438438444305254,1.0042973003280111
2024-07-11 00:00:00-04:00,153.50805015148785,159.09454006756093,152.47565083227124,158.1875762939453,10258600,0.0,0.0,PEP,,,,0.0022006498896920412,1.006507407071196
2024-07-12 00:00:00-04:00,159.16210698523517,162.12419710207965,159.16210698523517,160.53219604492188,6677000,0.0,0.0,PEP,,,,0.014821769230598525,1.0214256275876932
2024-07-15 00:00:00-04:00,160.17516560700378,160.45498108948905,157.89811301316055,158.10073852539062,4551800,0.0,0.0,PEP,,,,-0.015146229724851246,1.0059548803853997
2024-07-16 00:00:00-04:00,157.66655884220128,159.23925848854407,157.11658582151492,158.96910095214844,4461700,0.0,0.0,PEP,,,,0.005492462811097942,1.011480050155559
2024-07-17 00:00:00-04:00,160.20411957628588,164.09248910746888,160.05939757496245,163.91880798339844,7671000,0.0,0.0,PEP,,,,0.031136283728118386,1.0429737799825338
2024-07-18 00:00:00-04:00,162.78026830446086,166.60107587892944,162.47150844421103,164.3819122314453,6228600,0.0,0.0,PEP,,,,0.002825205074049597,1.0459203947978413
