Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,SMA_20,SMA_50,Volume_SMA_20,Daily_Return,Cumulative_Return
2024-07-01 00:00:00-04:00,335.8216103594004,336.53440172650716,327.49247040073055,328.27362060546875,2643600,0.0,0.0,HD,,,,,
2024-07-02 00:00:00-04:00,327.1116288125221,328.898524001653,324.69978964096055,327.08233642578125,2995900,0.0,0.0,HD,,,,-0.0036289366702395576,0.9963710633297604
2024-07-03 00:00:00-04:00,329.06455815736916,331.64240757522396,325.6860401769728,325.78369140625,1733000,0.0,0.0,HD,,,,-0.003970391778786664,0.9924150798512951
2024-07-05 00:00:00-04:00,324.8755762665912,328.0100109543933,323.83079450296276,326.7015380859375,3437500,0.0,0.0,HD,,,,0.0028173499898831444,0.995211060466474
2024-07-08 00:00:00-04:00,327.97092739705937,332.7360211920193,327.1116442800705,331.60333251953125,3534500,0.0,0.0,HD,,,,0.015003891510006806,1.0101430992472717
2024-07-09 00:00:00-04:00,330.96865281046394,331.2713507619236,327.66823793432,329.1524353027344,2254300,0.0,0.0,HD,,,,-0.007391051224289291,1.0026770798568727
2024-07-10 00:00:00-04:00,330.6659436798452,336.1828952589606,329.66994289351516,336.0754699707031,3263100,0.0,0.0,HD,,,,0.02103291340257396,1.023766300048248
2024-07-11 00:00:00-04:00,342.52006592963215,345.79118832952355,336.8761706965873,345.4591979980469,4146900,0.0,0.0,HD,,,,0.027921490456181752,1.0523513810244056
2024-07-12 00:00:00-04:00,346.6407017999832,355.3799652156557,345.7521262842814,351.2983703613281,4019900,0.0,0.0,HD,,,,0.016902639724516,1.070138897281458
2024-07-15 00:00:00-04:00,350.68326713210473,352.6752093561059,346.6700306945946,350.0192565917969,2884000,0.0,0.0,HD,,,,-0.003641103624294151,1.0662424106640684
2024-07-16 00:00:00-04:00,351.5815634112606,360.72117635116,351.0347522728618,360.42822265625,3210400,0.0,0.0,HD,,,,0.02973826687653469,1.0979506120274762
2024-07-17 00:00:00-04:00,358.00661911824056,366.3552774778526,356.8153456759163,363.13299560546875,3991100,0.0,0.0,HD,,,,0.007504331734305758,1.1061899976480145
2024-07-18 00:00:00-04:00,361.18983415720106,366.89231413440183,357.16685395266,357.45977783203125,2395000,0.0,0.0,HD,,,,-0.015622975169134024,1.0889080187824152
2024-07-19 00:00:00-04:00,357.8015191244747,358.9439817782067,353.4270305471026,354.8038024902344,2474500,0.0,0.0,HD,,,,-0.0074301376168954825,1.0808172823507207
2024-07-22 00:00:00-04:00,355.9169768972062,358.63151396525905,352.5774958542787,354.6964111328125,4049300,0.0,0.0,HD,,,,-0.00030267814681839145,1.0804901425786495
2024-07-23 00:00:00-04:00,356.8250733173366,356.8250733173366,350.9175468934987,351.1518859863281,2535700,0.0,0.0,HD,,,,-0.009993123796105063,1.0696926708233898
